                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.2947,                0.82808,                0.85669,                0.70743,                0.42725,                0.42318,                0.15987,                 2.0416,                 1.5838,                 1.0119,              0.0001802,              0.0001802,              0.0001802
                    116,                 1.1462,                0.77804,                0.84748,                0.69424,                0.41783,                0.41721,                0.16041,                 2.0392,                 1.5852,                 1.0102,             0.00017143,             0.00017143,             0.00017143
                    117,                 1.4524,                0.94138,                0.90107,                0.69585,                0.40106,                 0.4283,                 0.1666,                  2.028,                 1.5777,                 1.0056,             0.00016286,             0.00016286,             0.00016286
                    118,                 1.3965,                0.91345,                0.82279,                0.69007,                0.39104,                0.42791,                0.16487,                 2.0299,                 1.5829,                 1.0059,             0.00015449,             0.00015449,             0.00015449
                    119,                 1.2804,                0.85003,                0.89318,                0.41524,                0.39527,                0.42354,                0.15933,                 2.0409,                 1.5837,                 1.0082,             0.00014634,             0.00014634,             0.00014634
                    120,                 1.2725,                0.82262,                0.82544,                0.44997,                0.40517,                0.42397,                 0.1614,                 2.0347,                 1.5469,                 1.0064,              0.0001384,              0.0001384,              0.0001384
                    121,                 1.3013,                0.89104,                 0.8504,                0.47044,                0.40548,                0.42425,                0.17042,                 2.0303,                 1.5252,                 1.0063,             0.00013067,             0.00013067,             0.00013067
                    122,                 1.1856,                0.77109,                0.89237,                0.47964,                0.39929,                0.42779,                0.17495,                 2.0207,                 1.5178,                 1.0051,             0.00012316,             0.00012316,             0.00012316
                    123,                 1.3849,                0.92199,                0.85662,                0.46189,                0.40021,                0.42864,                0.17422,                 2.0201,                 1.4995,                 1.0037,             0.00011588,             0.00011588,             0.00011588
                    124,                 1.2219,                0.98319,                0.85731,                0.46517,                0.40843,                0.43423,                0.17186,                 2.0236,                 1.4935,                 1.0038,             0.00010882,             0.00010882,             0.00010882
                    125,                 1.1993,                0.73705,                0.85224,                0.46768,                0.40296,                0.42845,                0.17295,                 2.0247,                 1.4978,                 1.0047,             0.00010199,             0.00010199,             0.00010199
                    126,                 1.1629,                0.76221,                0.84957,                0.49981,                0.40296,                0.43429,                0.17588,                 2.0307,                 1.4751,                 1.0047,             9.5397e-05,             9.5397e-05,             9.5397e-05
                    127,                 1.1799,                0.70133,                0.85025,                0.52978,                0.41291,                0.43864,                0.17882,                 2.0268,                 1.4615,                 1.0049,             8.9035e-05,             8.9035e-05,             8.9035e-05
                    128,                 1.1812,                0.81283,                0.86258,                0.53287,                0.40878,                0.44766,                0.18015,                 2.0317,                 1.4653,                 1.0063,             8.2912e-05,             8.2912e-05,             8.2912e-05
                    129,                 1.1978,                0.93586,                0.88288,                0.52388,                 0.4138,                0.44934,                0.18229,                 2.0425,                 1.4799,                 1.0101,             7.7028e-05,             7.7028e-05,             7.7028e-05
                    130,                 1.1013,                0.71373,                0.83473,                 0.5195,                0.40517,                0.44462,                0.18099,                  2.038,                 1.4837,                 1.0095,             7.1388e-05,             7.1388e-05,             7.1388e-05
                    131,                 1.1325,                0.81283,                0.86332,                0.51221,                0.40186,                0.44377,                0.18042,                 2.0388,                 1.4938,                 1.0099,             6.5994e-05,             6.5994e-05,             6.5994e-05
                    132,                 1.1744,                0.75065,                0.81966,                0.51457,                0.39702,                0.44298,                0.17789,                 2.0389,                 1.4993,                 1.0083,             6.0847e-05,             6.0847e-05,             6.0847e-05
                    133,                 1.3104,                0.79933,                0.83939,                0.52277,                0.38833,                0.44578,                0.17709,                 2.0373,                 1.5005,                 1.0065,             5.5951e-05,             5.5951e-05,             5.5951e-05
                    134,                 1.0299,                0.70146,                0.82386,                0.51894,                0.37907,                0.44331,                0.17569,                 2.0411,                 1.5052,                 1.0058,             5.1307e-05,             5.1307e-05,             5.1307e-05
                    135,                 1.2015,                0.83149,                0.85743,                0.42102,                0.40348,                0.43753,                0.17748,                 2.0381,                 1.5195,                 1.0063,             4.6917e-05,             4.6917e-05,             4.6917e-05
                    136,                 1.3914,                 0.9125,                0.88348,                0.42084,                0.40436,                0.43696,                0.17723,                 2.0319,                 1.5187,                 1.0055,             4.2784e-05,             4.2784e-05,             4.2784e-05
                    137,                 1.2032,                0.69956,                0.81969,                0.42177,                 0.4058,                0.44188,                0.17972,                 2.0373,                 1.5252,                 1.0061,             3.8909e-05,             3.8909e-05,             3.8909e-05
                    138,                 1.1103,                0.72762,                0.81514,                0.41778,                0.40937,                0.44333,                0.17957,                 2.0346,                  1.509,                 1.0055,             3.5293e-05,             3.5293e-05,             3.5293e-05
                    139,                 1.1879,                0.72206,                0.82354,                0.41583,                0.41043,                 0.4447,                0.18018,                 2.0331,                 1.5096,                 1.0061,             3.1939e-05,             3.1939e-05,             3.1939e-05
                    140,                 1.0984,                0.65035,                0.82866,                0.42019,                0.41274,                0.44593,                0.17978,                  2.035,                 1.4988,                 1.0058,             2.8848e-05,             2.8848e-05,             2.8848e-05
                    141,                  1.411,                 1.0449,                0.89812,                0.49474,                0.38057,                0.43638,                0.17607,                 2.0243,                 1.5051,                 1.0046,             2.6021e-05,             2.6021e-05,             2.6021e-05
                    142,                0.99022,                0.74644,                0.83098,                0.48858,                0.38112,                0.43921,                0.17825,                 2.0182,                 1.5089,                 1.0037,              2.346e-05,              2.346e-05,              2.346e-05
                    143,                 1.1018,                0.73698,                 0.8515,                0.46697,                0.38298,                0.43788,                0.17985,                 2.0201,                  1.515,                 1.0041,             2.1165e-05,             2.1165e-05,             2.1165e-05
                    144,                 1.0892,                0.72055,                0.86032,                0.41203,                0.40222,                0.43362,                0.18119,                 2.0131,                 1.5258,                 1.0026,             1.9138e-05,             1.9138e-05,             1.9138e-05
                    145,                0.98602,                0.71202,                  0.828,                0.41382,                 0.4078,                0.43329,                0.18049,                 2.0087,                 1.5318,                 1.0038,             1.7379e-05,             1.7379e-05,             1.7379e-05
                    146,                0.99517,                0.63042,                0.83966,                 0.4093,                0.40285,                0.43219,                0.18101,                 2.0112,                 1.5291,                 1.0034,              1.589e-05,              1.589e-05,              1.589e-05
                    147,                 1.2097,                0.96337,                0.92424,                0.43133,                0.41165,                0.42598,                0.17913,                 2.0111,                 1.5329,                 1.0033,              1.467e-05,              1.467e-05,              1.467e-05
