                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                  1.587,                 1.1017,                0.89979,                0.54922,                0.11019,                0.02843,                0.00843,                 2.8086,                 3.2296,                 1.1766,             0.00027567,             0.00027567,             0.00027567
                    100,                 1.5136,                   1.03,                 0.8914,                0.54697,                0.10556,                0.02914,                0.00857,                  2.795,                 3.1981,                 1.1725,             0.00026653,             0.00026653,             0.00026653
                    101,                 1.5399,                 1.0108,                0.89683,                0.55036,                0.10819,                0.02959,                0.00902,                 2.7737,                  3.141,                 1.1659,              0.0002575,              0.0002575,              0.0002575
                    102,                 1.5679,                 1.0501,                0.89302,                0.54886,                0.10156,                0.03007,                0.00933,                 2.7436,                 3.0741,                  1.159,             0.00024858,             0.00024858,             0.00024858
                    103,                  1.577,                 1.0212,                0.89061,                0.55072,                0.09893,                0.03216,                0.00978,                 2.7257,                  3.053,                 1.1569,             0.00023977,             0.00023977,             0.00023977
                    104,                 1.4882,                0.97048,                 0.8947,                0.55035,                0.10124,                0.03283,                0.00988,                  2.725,                  3.036,                 1.1562,             0.00023107,             0.00023107,             0.00023107
                    105,                 1.5323,                 1.0401,                0.89261,                 0.5528,                0.10093,                0.03286,                0.00972,                 2.7435,                 3.0285,                 1.1618,              0.0002225,              0.0002225,              0.0002225
                    106,                 1.4934,                0.97263,                 0.8959,                0.55094,                0.09829,                0.03221,                0.00956,                 2.7624,                  3.038,                  1.165,             0.00021405,             0.00021405,             0.00021405
                    107,                  1.463,                0.98752,                0.88811,                0.54939,                0.10156,                0.03145,                0.00906,                 2.7835,                 3.0497,                 1.1709,             0.00020572,             0.00020572,             0.00020572
                    108,                 1.4637,                0.99539,                0.88686,                0.55259,                0.10387,                0.03235,                0.00927,                 2.7959,                 3.0347,                 1.1736,             0.00019753,             0.00019753,             0.00019753
                    109,                  1.513,                 1.0634,                0.89538,                0.55394,                0.08904,                0.03214,                0.00922,                 2.7942,                 3.0052,                  1.173,             0.00018948,             0.00018948,             0.00018948
                    110,                 1.4337,                0.99853,                0.88662,                0.55787,                0.09167,                  0.034,                0.01009,                 2.7765,                 2.9859,                 1.1714,             0.00018156,             0.00018156,             0.00018156
                    111,                 1.5135,                0.99675,                0.90409,                0.55317,                0.09167,                 0.0338,                 0.0102,                 2.7669,                 2.9715,                 1.1693,             0.00017378,             0.00017378,             0.00017378
                    112,                 1.4939,                0.98375,                0.89046,                0.55433,                0.09956,                0.03367,                0.01009,                 2.7797,                 2.9815,                 1.1689,             0.00016615,             0.00016615,             0.00016615
                    113,                 1.4779,                0.99382,                0.89902,                0.55158,                0.08177,                0.03409,                 0.0104,                 2.7613,                 2.9686,                 1.1649,             0.00015867,             0.00015867,             0.00015867
                    114,                 1.5049,                0.99722,                0.90506,                0.55475,                0.08704,                0.03584,                0.01077,                 2.7522,                 2.9571,                 1.1618,             0.00015134,             0.00015134,             0.00015134
                    115,                 1.5232,                 1.0165,                0.89708,                 0.5537,                0.08999,                0.03458,                0.01044,                 2.7529,                 2.9411,                 1.1613,             0.00014416,             0.00014416,             0.00014416
                    116,                 1.4944,                 0.9792,                0.89063,                 0.5588,                0.09325,                0.03492,                0.01072,                 2.7534,                 2.9371,                 1.1631,             0.00013714,             0.00013714,             0.00013714
                    117,                 1.4349,                0.93209,                0.88231,                 0.5543,                0.08177,                0.03474,                0.01036,                 2.7661,                 2.9462,                 1.1647,             0.00013029,             0.00013029,             0.00013029
                    118,                 1.4067,                 0.9456,                0.88668,                 0.5553,                0.07683,                0.03367,                0.01007,                 2.7857,                 2.9763,                 1.1698,              0.0001236,              0.0001236,              0.0001236
                    119,                 1.4184,                0.95188,                0.89646,                0.55972,                0.08209,                0.03249,                0.00968,                 2.7952,                 3.0125,                 1.1715,             0.00011707,             0.00011707,             0.00011707
                    120,                 1.4472,                0.92383,                 0.8879,                0.55842,                0.08177,                0.03361,                0.00951,                 2.7988,                 3.0392,                 1.1738,             0.00011072,             0.00011072,             0.00011072
                    121,                 1.4314,                0.91701,                0.85751,                0.55736,                0.08672,                0.03157,                0.00929,                 2.8083,                  3.079,                 1.1723,             0.00010454,             0.00010454,             0.00010454
                    122,                 1.4312,                0.93147,                0.89026,                0.55418,                0.08441,                0.03127,                0.00942,                 2.7997,                 3.0773,                 1.1688,             9.8531e-05,             9.8531e-05,             9.8531e-05
                    123,                 1.4351,                0.93162,                0.89388,                0.55846,                0.07746,                0.02999,                 0.0091,                 2.7955,                 3.0832,                 1.1675,             9.2704e-05,             9.2704e-05,             9.2704e-05
                    124,                 1.4025,                 0.9471,                 0.8815,                0.55681,                0.08628,                0.03138,                0.00924,                 2.7977,                 3.0831,                 1.1678,             8.7058e-05,             8.7058e-05,             8.7058e-05
                    125,                 1.3576,                0.90318,                0.88389,                0.55825,                 0.0943,                 0.0305,                0.00923,                 2.7962,                 3.0922,                 1.1674,             8.1595e-05,             8.1595e-05,             8.1595e-05
                    126,                 1.4611,                0.96348,                0.89091,                0.56164,                0.09398,                0.03213,                0.00929,                   2.79,                 3.0794,                 1.1665,             7.6317e-05,             7.6317e-05,             7.6317e-05
                    127,                 1.4107,                0.89726,                0.87485,                0.56088,                0.09167,                0.03206,                0.00942,                 2.7925,                   3.07,                 1.1674,             7.1228e-05,             7.1228e-05,             7.1228e-05
                    128,                 1.4003,                0.88295,                0.87497,                0.55779,                 0.0943,                0.03198,                0.00942,                 2.8066,                 3.0583,                 1.1691,             6.6329e-05,             6.6329e-05,             6.6329e-05
                    129,                   1.46,                0.96586,                0.89725,                0.55006,                0.08935,                0.03019,                0.00899,                 2.8147,                 3.0701,                 1.1689,             6.1623e-05,             6.1623e-05,             6.1623e-05
                    130,                 1.3889,                0.93166,                0.86265,                0.55036,                0.08935,                0.02962,                 0.0089,                 2.8234,                 3.0721,                 1.1703,             5.7111e-05,             5.7111e-05,             5.7111e-05
                    131,                 1.3378,                0.85184,                0.89405,                0.55262,                0.09167,                0.02897,                0.00866,                 2.8275,                 3.0914,                 1.1703,             5.2795e-05,             5.2795e-05,             5.2795e-05
                    132,                 1.4044,                0.90606,                0.86243,                0.55092,                0.08704,                0.02889,                0.00899,                 2.8279,                 3.0785,                 1.1726,             4.8678e-05,             4.8678e-05,             4.8678e-05
                    133,                 1.4051,                0.91433,                0.88276,                0.54983,                0.08935,                0.02834,                0.00894,                 2.8198,                 3.0806,                 1.1711,             4.4761e-05,             4.4761e-05,             4.4761e-05
                    134,                  1.404,                0.90579,                0.88465,                0.54983,                0.08441,                0.02833,                0.00898,                 2.8224,                 3.0685,                 1.1707,             4.1045e-05,             4.1045e-05,             4.1045e-05
                    135,                 1.4588,                0.89851,                0.91804,                0.54863,                0.08935,                0.02962,                0.00934,                 2.8165,                  3.063,                 1.1707,             3.7534e-05,             3.7534e-05,             3.7534e-05
                    136,                 1.4094,                 0.9103,                 0.8641,                0.54724,                0.08935,                0.02899,                0.00904,                 2.8102,                 3.0572,                 1.1692,             3.4227e-05,             3.4227e-05,             3.4227e-05
                    137,                 1.3974,                0.86462,                 0.8746,                  0.553,                0.08441,                0.02908,                0.00919,                 2.8098,                 3.0572,                  1.169,             3.1127e-05,             3.1127e-05,             3.1127e-05
